job_id,job_type,invoice_amount,material_costs,request_date,start_date,completion_date,customer_id,customer_type,customer_postal_code,customer_satisfaction
j_584964,garden_landscaping,1490.0,516,2022-10-12,2022-10-20,2022-10-22,c_86b6a,residential,A1H,9
j_45e803,tree_pruning,330.0,80,2022-04-09,2022-04-19,2022-04-20,c_5de939,commercial,A1E,1
j_904b33,complete_lawncare,610.0,203,2022-04-30,2022-05-05,2022-05-06,c_5de939,commercial,A1E,8
j_f087d,spring_cleanup,460.0,117,2022-05-06,2022-05-10,2022-05-11,c_5de939,commercial,A1E,5
j_7a3ceb,spring_cleanup,460.0,116,2022-05-23,2022-06-02,2022-06-03,c_5de939,commercial,A1E,9
j_3365d3,garden_beds,580.0,207,2022-07-07,2022-08-04,2022-08-05,c_5de939,commercial,A1E,6
j_5ce25,basic_lawncare,340.0,91,2022-07-31,2022-09-02,2022-09-03,c_5de939,commercial,A1E,9
j_ff717,complete_lawncare,640.0,215,2022-08-20,2022-09-24,2022-09-25,c_5de939,commercial,A1E,8
j_4ae68f,tree_pruning,550.0,127,2022-04-10,2022-04-19,2022-04-20,c_90986b,commercial,A1S,3
j_76e39,tree_pruning,520.0,121,2022-05-02,2022-05-06,2022-05-08,c_90986b,commercial,A1S,3
j_16610c,garden_beds,950.0,284,2022-06-23,2022-07-12,2022-07-13,c_90986b,commercial,A1S,7
j_1182c4,garden_beds,980.0,293,2022-09-01,2022-10-03,2022-10-04,c_90986b,commercial,A1S,9
j_79f05a,spring_cleanup,420.0,111,2022-04-11,2022-04-19,2022-04-20,c_6a20b5,residential,A1N,6
j_759507,basic_lawncare,320.0,87,2022-05-19,2022-05-29,2022-05-30,c_6a20b5,residential,A1N,2
j_6b17f7,garden_landscaping,1340.0,496,2022-06-08,2022-06-20,2022-06-23,c_6a20b5,residential,A1N,4
j_5c98f,install_new_lawn,1430.0,956,2022-06-20,2022-07-10,2022-07-11,c_6a20b5,residential,A1N,4
j_51c312,lawn_treatment,520.0,205,2022-08-12,2022-09-14,2022-09-15,c_6a20b5,residential,A1N,10
j_90f288,garden_beds,520.0,196,2022-08-12,2022-09-14,2022-09-15,c_6a20b5,residential,A1N,9
j_91277d,basic_lawncare,310.0,87,2022-09-05,2022-10-04,2022-10-05,c_6a20b5,residential,A1N,4
j_49851a,fall_planting,580.0,230,2022-09-12,2022-10-06,2022-10-08,c_6a20b5,residential,A1N,7
j_986771,install_new_lawn,1440.0,965,2022-04-12,2022-04-19,2022-04-20,c_96be39,residential,A1N,6
j_72c0a9,complete_lawncare,570.0,205,2022-05-28,2022-06-04,2022-06-05,c_96be39,residential,A1N,5
j_7c5a09,basic_lawncare,290.0,83,2022-07-11,2022-08-08,2022-08-08,c_96be39,residential,A1N,10
j_e42ec,complete_lawncare,340.0,137,2022-04-13,2022-04-20,2022-04-20,c_e24b0,residential,A1E,4
j_77a03a,install_new_lawn,770.0,638,2022-05-30,2022-06-09,2022-06-09,c_e24b0,residential,A1E,7
j_3aef53,tree_pruning,190.0,54,2022-07-18,2022-08-19,2022-08-22,c_e24b0,residential,A1E,3
j_15ee69,tree_pruning,190.0,57,2022-08-01,2022-09-04,2022-09-04,c_e24b0,residential,A1E,9
j_58c99a,complete_lawncare,350.0,136,2022-08-02,2022-09-05,2022-09-05,c_e24b0,residential,A1E,10
j_4cbfaa,fall_planting,340.0,151,2022-10-25,2022-10-25,2022-10-26,c_e24b0,residential,A1E,7
j_156d6b,garden_landscaping,1460.0,510,2022-04-08,2022-04-18,2022-04-21,c_64fc30,residential,A1H,5
j_1d33a4,tree_pruning,340.0,93,2022-05-17,2022-05-26,2022-05-27,c_64fc30,residential,A1H,5
j_8e5c04,tree_pruning,330.0,88,2022-06-18,2022-07-08,2022-07-08,c_64fc30,residential,A1H,7
j_3e6f48,install_new_lawn,1660.0,1049,2022-07-07,2022-08-04,2022-08-04,c_64fc30,residential,A1H,8
j_74add6,garden_beds,590.0,215,2022-08-10,2022-09-12,2022-09-13,c_64fc30,residential,A1H,6
j_324b54,garden_beds,600.0,220,2022-08-30,2022-09-30,2022-10-02,c_64fc30,residential,A1H,10
j_985a3,fall_planting,620.0,242,2022-10-15,2022-10-20,2022-10-21,c_64fc30,residential,A1H,5
j_18c263,tree_pruning,330.0,85,2022-10-21,2022-10-24,2022-10-24,c_64fc30,residential,A1H,9
j_5c2b3,garden_landscaping,1230.0,459,2022-04-10,2022-04-19,2022-04-21,c_442ed8,residential,A1N,9
j_881bd0,complete_lawncare,500.0,176,2022-05-23,2022-06-02,2022-06-03,c_442ed8,residential,A1N,1
j_29ec65,tree_pruning,270.0,76,2022-06-24,2022-07-17,2022-07-17,c_442ed8,residential,A1N,3
j_74af8c,basic_lawncare,280.0,83,2022-06-30,2022-07-26,2022-07-27,c_442ed8,residential,A1N,6
j_8eace8,garden_landscaping,1230.0,459,2022-07-06,2022-08-01,2022-08-05,c_442ed8,residential,A1N,2
j_5d658a,install_new_lawn,1350.0,945,2022-07-14,2022-08-13,2022-08-14,c_442ed8,residential,A1N,7
j_8714d4,basic_lawncare,290.0,86,2022-09-15,2022-10-09,2022-10-10,c_442ed8,residential,A1N,9
j_2fc508,tree_pruning,290.0,79,2022-04-16,2022-04-21,2022-04-21,c_6d3315,residential,A1H,8
j_7fc5d4,install_new_lawn,1350.0,914,2022-04-26,2022-05-02,2022-05-03,c_6d3315,residential,A1H,10
j_7dc55f,garden_landscaping,1240.0,452,2022-10-06,2022-10-17,2022-10-19,c_6d3315,residential,A1H,6
j_c236f,complete_lawncare,350.0,132,2022-04-17,2022-04-21,2022-04-21,c_70b0db,commercial,A1C,3
j_41db45,spring_cleanup,260.0,69,2022-04-19,2022-04-27,2022-04-28,c_70b0db,commercial,A1C,2
j_1820b6,basic_lawncare,180.0,58,2022-05-10,2022-05-17,2022-05-17,c_70b0db,commercial,A1C,1
j_3e0de4,install_new_lawn,780.0,637,2022-05-13,2022-05-21,2022-05-21,c_70b0db,commercial,A1C,1
j_8a148a,garden_landscaping,810.0,320,2022-05-23,2022-06-02,2022-06-03,c_70b0db,commercial,A1C,1
j_105a79,spring_cleanup,260.0,71,2022-05-27,2022-06-04,2022-06-05,c_70b0db,commercial,A1C,2
j_3d7175,garden_beds,310.0,124,2022-06-23,2022-07-13,2022-07-14,c_70b0db,commercial,A1C,4
j_3aa2ad,garden_landscaping,790.0,321,2022-07-12,2022-08-11,2022-08-13,c_70b0db,commercial,A1C,4
j_497bb9,garden_landscaping,790.0,323,2022-08-23,2022-09-26,2022-09-27,c_70b0db,commercial,A1C,5
j_102cc5,retaining_wall,1720.0,753,2022-09-24,2022-10-12,2022-10-14,c_70b0db,commercial,A1C,1
j_640a5a,water_feature,5530.0,3298,2022-04-07,2022-04-18,2022-04-22,c_52201d,commercial,A1S,5
j_93e9ab,spring_cleanup,870.0,192,2022-05-01,2022-05-05,2022-05-07,c_52201d,commercial,A1S,1
j_4ca5c8,garden_landscaping,2860.0,855,2022-05-29,2022-06-08,2022-06-10,c_52201d,commercial,A1S,8
j_47bc62,garden_landscaping,2920.0,873,2022-08-21,2022-09-21,2022-09-23,c_52201d,commercial,A1S,10
j_4fc1f3,basic_lawncare,660.0,156,2022-10-21,2022-10-24,2022-10-25,c_52201d,commercial,A1S,5
j_9314ba,spring_cleanup,430.0,116,2022-04-15,2022-04-21,2022-04-22,c_747610,residential,A1A,2
j_84578b,complete_lawncare,610.0,214,2022-06-05,2022-06-15,2022-06-16,c_747610,residential,A1A,4
j_1f5e04,lawn_treatment,540.0,208,2022-06-15,2022-07-01,2022-07-03,c_747610,residential,A1A,6
j_859ed0,basic_lawncare,310.0,87,2022-06-20,2022-07-10,2022-07-11,c_747610,residential,A1A,3
j_66953c,tree_pruning,310.0,79,2022-07-21,2022-08-23,2022-08-24,c_747610,residential,A1A,10
j_709009,basic_lawncare,310.0,85,2022-08-17,2022-09-19,2022-09-20,c_747610,residential,A1A,10
j_34c4b1,tree_pruning,310.0,85,2022-10-26,2022-10-26,2022-10-27,c_747610,residential,A1A,7
j_96fbeb,water_feature,4450.0,2279,2022-04-14,2022-04-20,2022-04-24,c_657575,commercial,A1H,4
j_d81f6,install_new_lawn,2130.0,1208,2022-04-19,2022-04-27,2022-04-27,c_657575,commercial,A1H,9
j_917f49,spring_cleanup,560.0,140,2022-05-07,2022-05-11,2022-05-12,c_657575,commercial,A1H,9
j_66c191,tree_pruning,420.0,104,2022-08-16,2022-09-18,2022-09-19,c_657575,commercial,A1H,5
j_2dba56,complete_lawncare,800.0,261,2022-10-14,2022-10-20,2022-10-20,c_657575,commercial,A1H,8
j_7b3a24,garden_landscaping,1730.0,581,2022-10-28,2022-10-28,2022-10-30,c_657575,commercial,A1H,8
j_82cf35,water_feature,4030.0,1836,2022-04-15,2022-04-21,2022-04-24,c_9338ac,residential,A1A,2
j_411ab0,lawn_treatment,530.0,208,2022-04-21,2022-04-29,2022-04-30,c_9338ac,residential,A1A,4
j_6a12f1,tree_pruning,320.0,88,2022-05-03,2022-05-09,2022-05-09,c_9338ac,residential,A1A,9
j_3dbb3c,tree_pruning,310.0,84,2022-06-04,2022-06-14,2022-06-14,c_9338ac,residential,A1A,6
j_df9e,install_new_lawn,1540.0,1010,2022-06-19,2022-07-08,2022-07-09,c_9338ac,residential,A1A,6
j_11d240,retaining_wall,2070.0,1143,2022-06-28,2022-07-21,2022-07-22,c_9338ac,residential,A1A,5
j_5c5903,retaining_wall,2130.0,1177,2022-06-30,2022-07-26,2022-07-28,c_9338ac,residential,A1A,3
j_123d7a,complete_lawncare,600.0,214,2022-07-02,2022-07-28,2022-07-28,c_9338ac,residential,A1A,4
j_758d9e,retaining_wall,2020.0,1093,2022-07-06,2022-08-03,2022-08-04,c_9338ac,residential,A1A,7
j_764c8b,garden_beds,560.0,202,2022-07-12,2022-08-11,2022-08-12,c_9338ac,residential,A1A,10
j_84d7e5,garden_landscaping,1310.0,477,2022-07-29,2022-08-31,2022-09-02,c_9338ac,residential,A1A,5
j_8b853c,garden_beds,540.0,201,2022-08-02,2022-09-05,2022-09-06,c_9338ac,residential,A1A,9
j_64e214,retaining_wall,2140.0,1159,2022-08-07,2022-09-09,2022-09-11,c_9338ac,residential,A1A,6
j_15bb96,garden_landscaping,1380.0,501,2022-08-19,2022-09-19,2022-09-20,c_9338ac,residential,A1A,10
j_410fec,garden_landscaping,2530.0,760,2022-04-17,2022-04-22,2022-04-24,c_67212c,commercial,A1L,5
j_655023,tree_pruning,580.0,135,2022-06-01,2022-06-12,2022-06-13,c_67212c,commercial,A1L,4
j_2f6f99,basic_lawncare,590.0,137,2022-06-16,2022-07-04,2022-07-04,c_67212c,commercial,A1L,9
j_4a0e0,garden_beds,1070.0,318,2022-06-15,2022-07-04,2022-07-05,c_67212c,commercial,A1L,10
j_d1f2c,water_feature,5050.0,2911,2022-06-20,2022-07-10,2022-07-14,c_67212c,commercial,A1L,2
j_34bb48,garden_beds,1080.0,325,2022-07-05,2022-08-01,2022-08-02,c_67212c,commercial,A1L,9
j_740879,lawn_treatment,1050.0,335,2022-07-13,2022-08-12,2022-08-13,c_67212c,commercial,A1L,10
j_701f42,basic_lawncare,600.0,141,2022-07-18,2022-08-18,2022-08-19,c_67212c,commercial,A1L,8
j_a0364,retaining_wall,2790.0,1870,2022-07-19,2022-08-19,2022-08-24,c_67212c,commercial,A1L,1
j_20e66f,install_new_lawn,3440.0,1669,2022-07-29,2022-09-01,2022-09-02,c_67212c,commercial,A1L,10
j_6dc534,basic_lawncare,610.0,146,2022-08-02,2022-09-09,2022-09-10,c_67212c,commercial,A1L,6
j_37f1b2,tree_pruning,600.0,144,2022-10-08,2022-10-17,2022-10-18,c_67212c,commercial,A1L,8
j_3b244d,basic_lawncare,340.0,93,2022-04-18,2022-04-26,2022-04-27,c_72681f,residential,A1S,10
j_3ec8c5,garden_beds,600.0,220,2022-08-29,2022-09-30,2022-10-01,c_72681f,residential,A1S,7
j_5705f4,tree_pruning,320.0,85,2022-09-03,2022-10-03,2022-10-03,c_72681f,residential,A1S,10
j_15749d,install_new_lawn,530.0,493,2022-04-19,2022-04-27,2022-04-27,c_73b325,residential,A1C,1
j_1f15ae,garden_landscaping,610.0,257,2022-07-17,2022-08-15,2022-08-17,c_73b325,residential,A1C,4
j_2c73b3,complete_lawncare,260.0,108,2022-07-18,2022-08-18,2022-08-18,c_73b325,residential,A1C,8
j_4d6b91,basic_lawncare,140.0,46,2022-08-05,2022-09-08,2022-09-08,c_73b325,residential,A1C,7
j_87d479,install_new_lawn,530.0,500,2022-09-28,2022-10-14,2022-10-14,c_73b325,residential,A1C,3
j_3c3b96,install_new_lawn,1400.0,966,2022-04-20,2022-04-27,2022-04-27,c_163399,residential,A1H,9
j_1930d7,basic_lawncare,300.0,84,2022-05-17,2022-05-26,2022-05-26,c_163399,residential,A1H,10
j_17c338,complete_lawncare,570.0,211,2022-09-12,2022-10-07,2022-10-08,c_163399,residential,A1H,10
j_1d70db,garden_beds,510.0,194,2022-09-13,2022-10-07,2022-10-08,c_163399,residential,A1H,8
j_6fd78,spring_cleanup,370.0,99,2022-04-21,2022-04-29,2022-04-29,c_4a3c39,residential,A1A,10
j_44ee0d,spring_cleanup,370.0,100,2022-04-29,2022-05-05,2022-05-06,c_4a3c39,residential,A1A,2
j_19ee4b,basic_lawncare,270.0,77,2022-05-31,2022-06-11,2022-06-11,c_4a3c39,residential,A1A,2
j_6b3e33,basic_lawncare,280.0,76,2022-06-20,2022-07-10,2022-07-10,c_4a3c39,residential,A1A,2
j_515854,tree_pruning,260.0,73,2022-07-16,2022-08-15,2022-08-15,c_4a3c39,residential,A1A,5
j_25184b,garden_landscaping,1150.0,439,2022-08-10,2022-09-12,2022-09-14,c_4a3c39,residential,A1A,8
j_392cd8,basic_lawncare,270.0,79,2022-09-24,2022-10-12,2022-10-12,c_4a3c39,residential,A1A,6
j_34e5c2,retaining_wall,2070.0,1147,2022-04-20,2022-04-28,2022-04-30,c_2c4016,residential,A1N,1
j_57817e,spring_cleanup,460.0,122,2022-05-22,2022-06-01,2022-06-03,c_2c4016,residential,A1N,5
j_5c68bb,basic_lawncare,330.0,92,2022-07-08,2022-08-05,2022-08-06,c_2c4016,residential,A1N,9
j_3f7d46,garden_beds,580.0,218,2022-07-15,2022-08-14,2022-08-15,c_2c4016,residential,A1N,10
j_8f0e81,garden_landscaping,1160.0,417,2022-04-21,2022-04-28,2022-04-30,c_6a166e,residential,A1N,4
j_5227ee,garden_landscaping,1190.0,464,2022-05-02,2022-05-08,2022-05-10,c_6a166e,residential,A1N,1
j_350e6,install_new_lawn,1340.0,939,2022-05-08,2022-05-12,2022-05-13,c_6a166e,residential,A1N,6
j_212097,basic_lawncare,290.0,82,2022-06-08,2022-06-20,2022-06-20,c_6a166e,residential,A1N,6
j_ac212,basic_lawncare,290.0,85,2022-06-26,2022-07-19,2022-07-20,c_6a166e,residential,A1N,4
j_7d1a4f,tree_pruning,270.0,76,2022-07-01,2022-07-27,2022-07-28,c_6a166e,residential,A1N,5
j_317cbd,garden_landscaping,1220.0,450,2022-07-17,2022-08-17,2022-08-19,c_6a166e,residential,A1N,10
j_3ab8af,garden_landscaping,1220.0,452,2022-08-19,2022-09-20,2022-09-22,c_6a166e,residential,A1N,7
j_477ee1,spring_cleanup,690.0,158,2022-04-22,2022-04-29,2022-04-30,c_db5c9,commercial,A1G,5
j_77737e,complete_lawncare,1010.0,295,2022-05-23,2022-06-02,2022-06-03,c_db5c9,commercial,A1G,9
j_55cb98,garden_beds,930.0,278,2022-07-11,2022-08-09,2022-08-10,c_db5c9,commercial,A1G,7
j_512870,basic_lawncare,520.0,122,2022-08-01,2022-09-04,2022-09-05,c_db5c9,commercial,A1G,9
j_415042,garden_beds,910.0,276,2022-09-05,2022-10-04,2022-10-05,c_db5c9,commercial,A1G,10
j_740e2f,fall_planting,1000.0,317,2022-10-24,2022-10-24,2022-10-25,c_db5c9,commercial,A1G,10
j_3db68,water_feature,4990.0,2706,2022-10-29,2022-10-29,2022-11-01,c_db5c9,commercial,A1G,6
j_51823e,water_feature,4460.0,2284,2022-04-17,2022-04-22,2022-05-01,c_74af2f,residential,A1L,3
j_28d7f1,spring_cleanup,520.0,136,2022-05-13,2022-05-21,2022-05-24,c_74af2f,residential,A1L,2
j_fa72d,retaining_wall,2180.0,1293,2022-05-28,2022-06-04,2022-06-07,c_74af2f,residential,A1L,1
j_2a3fbf,garden_beds,710.0,246,2022-06-09,2022-06-21,2022-06-23,c_74af2f,residential,A1L,3
j_82e437,basic_lawncare,400.0,105,2022-06-14,2022-07-01,2022-07-02,c_74af2f,residential,A1L,7
j_36c822,complete_lawncare,770.0,261,2022-07-05,2022-08-01,2022-08-02,c_74af2f,residential,A1L,9
j_973775,basic_lawncare,420.0,116,2022-08-27,2022-09-28,2022-09-29,c_74af2f,residential,A1L,10
j_619b66,garden_landscaping,1740.0,599,2022-09-26,2022-10-14,2022-10-18,c_74af2f,residential,A1L,6
j_7c896a,garden_landscaping,2810.0,790,2022-04-23,2022-04-29,2022-05-01,c_322f72,commercial,A1S,6
j_647df7,complete_lawncare,1220.0,343,2022-06-08,2022-06-20,2022-06-20,c_322f72,commercial,A1S,6
j_246daa,garden_beds,1160.0,337,2022-07-28,2022-08-31,2022-09-01,c_322f72,commercial,A1S,10
j_20c3a9,garden_beds,1180.0,332,2022-08-27,2022-09-28,2022-09-29,c_322f72,commercial,A1S,10
j_4640a5,tree_pruning,620.0,141,2022-10-11,2022-10-19,2022-10-19,c_322f72,commercial,A1S,5
j_3c4561,spring_cleanup,650.0,157,2022-04-24,2022-05-01,2022-05-02,c_1a05d4,commercial,A1N,5
j_8e16e7,garden_beds,850.0,268,2022-06-08,2022-06-20,2022-06-22,c_1a05d4,commercial,A1N,10
j_2f6bd7,tree_pruning,460.0,107,2022-07-08,2022-08-05,2022-08-06,c_1a05d4,commercial,A1N,7
j_6c556e,tree_pruning,480.0,118,2022-07-12,2022-08-11,2022-08-12,c_1a05d4,commercial,A1N,10
j_71f021,lawn_treatment,840.0,276,2022-07-15,2022-08-15,2022-08-16,c_1a05d4,commercial,A1N,7
j_7f793f,install_new_lawn,2140.0,1239,2022-04-25,2022-05-02,2022-05-03,c_356cb5,commercial,A1N,9
j_437976,complete_lawncare,760.0,242,2022-06-17,2022-07-07,2022-07-08,c_356cb5,commercial,A1N,6
j_3212e0,install_new_lawn,2160.0,1234,2022-06-30,2022-07-26,2022-07-27,c_356cb5,commercial,A1N,10
j_8b24eb,garden_beds,720.0,243,2022-07-07,2022-08-04,2022-08-05,c_356cb5,commercial,A1N,8
j_5e237d,install_new_lawn,2070.0,1172,2022-07-24,2022-08-25,2022-08-26,c_356cb5,commercial,A1N,10
j_97c4e7,lawn_treatment,730.0,259,2022-08-02,2022-09-05,2022-09-06,c_356cb5,commercial,A1N,7
j_772caf,garden_beds,730.0,236,2022-08-13,2022-09-14,2022-09-15,c_356cb5,commercial,A1N,10
j_1595d3,complete_lawncare,780.0,256,2022-08-31,2022-10-02,2022-10-03,c_356cb5,commercial,A1N,6
j_178e1c,lawn_treatment,720.0,253,2022-09-29,2022-10-14,2022-10-15,c_356cb5,commercial,A1N,4
j_735a07,fall_planting,770.0,277,2022-10-13,2022-10-20,2022-10-21,c_356cb5,commercial,A1N,9
j_70fd77,basic_lawncare,390.0,99,2022-09-20,2022-10-24,2022-10-25,c_356cb5,commercial,A1N,7
j_3c1ac3,spring_cleanup,420.0,113,2022-04-26,2022-05-02,2022-05-03,c_97d33,residential,A1N,6
j_5c7221,basic_lawncare,310.0,87,2022-05-31,2022-06-12,2022-06-13,c_97d33,residential,A1N,2
j_5e8817,garden_beds,540.0,199,2022-08-02,2022-09-05,2022-09-06,c_97d33,residential,A1N,10
j_3fcaa8,tree_pruning,310.0,85,2022-08-29,2022-09-30,2022-09-30,c_97d33,residential,A1N,10
j_33c0d9,tree_pruning,310.0,83,2022-10-06,2022-10-17,2022-10-18,c_97d33,residential,A1N,10
j_7ccd0,basic_lawncare,310.0,85,2022-10-23,2022-10-24,2022-10-24,c_97d33,residential,A1N,10
j_10d334,spring_cleanup,410.0,109,2022-04-26,2022-05-02,2022-05-03,c_8aceed,commercial,A1E,6
j_2117f0,spring_cleanup,390.0,107,2022-05-13,2022-05-20,2022-05-21,c_8aceed,commercial,A1E,5
j_974f89,complete_lawncare,530.0,175,2022-06-06,2022-06-16,2022-06-17,c_8aceed,commercial,A1E,3
j_d7d5e,garden_beds,490.0,178,2022-07-13,2022-08-12,2022-08-13,c_8aceed,commercial,A1E,9
j_5af0e1,complete_lawncare,550.0,193,2022-08-31,2022-10-03,2022-10-03,c_8aceed,commercial,A1E,10
j_7225a,basic_lawncare,290.0,79,2022-09-17,2022-10-24,2022-10-24,c_8aceed,commercial,A1E,9
j_92fc3,basic_lawncare,290.0,79,2022-09-27,2022-10-24,2022-10-24,c_8aceed,commercial,A1E,10
j_63412e,basic_lawncare,570.0,139,2022-04-26,2022-05-02,2022-05-03,c_abddf,commercial,A1L,5
j_5a6124,complete_lawncare,1090.0,332,2022-05-15,2022-05-24,2022-05-24,c_abddf,commercial,A1L,7
j_19ad2c,retaining_wall,2750.0,1829,2022-06-17,2022-07-07,2022-07-09,c_abddf,commercial,A1L,6
j_3a1d18,basic_lawncare,570.0,141,2022-06-24,2022-07-17,2022-07-18,c_abddf,commercial,A1L,8
j_541cf7,complete_lawncare,1080.0,320,2022-06-24,2022-07-17,2022-07-18,c_abddf,commercial,A1L,3
j_3c5c44,garden_beds,1020.0,312,2022-08-03,2022-09-05,2022-09-06,c_abddf,commercial,A1L,8
j_595e9c,retaining_wall,2260.0,1244,2022-04-24,2022-05-01,2022-05-04,c_7cae1b,commercial,A1E,3
j_3c0cc7,retaining_wall,2260.0,1253,2022-05-12,2022-05-18,2022-05-21,c_7cae1b,commercial,A1E,4
j_43ce7f,basic_lawncare,400.0,102,2022-05-22,2022-06-01,2022-06-02,c_7cae1b,commercial,A1E,4
j_8ad541,basic_lawncare,390.0,98,2022-05-29,2022-06-23,2022-06-23,c_7cae1b,commercial,A1E,6
j_9331eb,complete_lawncare,730.0,229,2022-06-06,2022-06-23,2022-06-24,c_7cae1b,commercial,A1E,6
j_1004ee,tree_pruning,380.0,90,2022-07-03,2022-07-28,2022-07-29,c_7cae1b,commercial,A1E,10
j_20dba2,lawn_treatment,690.0,240,2022-08-09,2022-09-12,2022-09-13,c_7cae1b,commercial,A1E,10
j_3ca2f6,install_new_lawn,1320.0,888,2022-04-28,2022-05-04,2022-05-04,c_6660b5,residential,A1N,6
j_7c32bf,spring_cleanup,410.0,110,2022-05-09,2022-05-15,2022-05-16,c_6660b5,residential,A1N,1
j_572a53,spring_cleanup,400.0,109,2022-05-01,2022-05-05,2022-05-07,c_56ee01,residential,A1G,3
j_cedcc,complete_lawncare,540.0,196,2022-05-12,2022-05-18,2022-05-18,c_56ee01,residential,A1G,6
j_673ed6,garden_beds,490.0,184,2022-06-15,2022-07-04,2022-07-05,c_56ee01,residential,A1G,10
j_61d1c,garden_beds,490.0,185,2022-08-03,2022-09-06,2022-09-07,c_56ee01,residential,A1G,8
j_24755d,lawn_treatment,480.0,192,2022-10-03,2022-10-16,2022-10-17,c_56ee01,residential,A1G,7
j_190590,fall_planting,520.0,207,2022-10-14,2022-10-20,2022-10-21,c_56ee01,residential,A1G,4
j_75a254,tree_pruning,350.0,90,2022-05-01,2022-05-06,2022-05-07,c_1d59e1,residential,A1N,4
j_52bc90,spring_cleanup,470.0,123,2022-05-05,2022-05-10,2022-05-11,c_1d59e1,residential,A1N,9
j_4475a3,install_new_lawn,1760.0,1105,2022-05-09,2022-05-15,2022-05-15,c_1d59e1,residential,A1N,6
j_6becc5,tree_pruning,350.0,95,2022-06-03,2022-06-14,2022-06-14,c_1d59e1,residential,A1N,1
j_377999,tree_pruning,350.0,91,2022-06-09,2022-06-21,2022-06-22,c_1d59e1,residential,A1N,3
j_8ef4b1,tree_pruning,360.0,90,2022-06-09,2022-06-21,2022-06-22,c_1d59e1,residential,A1N,5
j_97ea4d,basic_lawncare,360.0,99,2022-07-18,2022-08-18,2022-08-19,c_1d59e1,residential,A1N,8
j_439bb,retaining_wall,2210.0,1260,2022-10-18,2022-10-21,2022-10-23,c_1d59e1,residential,A1N,6
j_34cbea,garden_landscaping,1290.0,478,2022-04-29,2022-05-05,2022-05-08,c_6aa28d,residential,A1A,5
j_24017d,tree_pruning,300.0,79,2022-05-24,2022-06-02,2022-06-03,c_6aa28d,residential,A1A,7
j_17555a,complete_lawncare,560.0,191,2022-06-06,2022-06-17,2022-06-18,c_6aa28d,residential,A1A,6
j_4cd676,garden_landscaping,1290.0,460,2022-06-11,2022-06-24,2022-06-27,c_6aa28d,residential,A1A,7
j_25518b,lawn_treatment,520.0,202,2022-06-20,2022-07-11,2022-07-12,c_6aa28d,residential,A1A,10
j_96245f,install_new_lawn,1400.0,933,2022-06-23,2022-07-14,2022-07-15,c_6aa28d,residential,A1A,10
j_4d1cd5,water_feature,4020.0,1853,2022-06-23,2022-07-13,2022-07-18,c_6aa28d,residential,A1A,3
j_906159,basic_lawncare,310.0,86,2022-06-26,2022-07-18,2022-07-19,c_6aa28d,residential,A1A,10
j_1608a6,lawn_treatment,530.0,202,2022-06-26,2022-07-18,2022-07-21,c_6aa28d,residential,A1A,3
j_11b20b,garden_beds,530.0,196,2022-07-22,2022-08-25,2022-08-26,c_6aa28d,residential,A1A,10
j_7c79f7,garden_beds,500.0,181,2022-08-13,2022-09-14,2022-09-15,c_6aa28d,residential,A1A,9
j_6d6aa9,basic_lawncare,310.0,92,2022-10-12,2022-10-20,2022-10-21,c_6aa28d,residential,A1A,9
j_339538,garden_landscaping,1340.0,498,2022-05-01,2022-05-06,2022-05-08,c_63723,residential,A1N,4
j_171311,tree_pruning,310.0,85,2022-05-04,2022-05-09,2022-05-09,c_63723,residential,A1N,10
j_109c60,spring_cleanup,420.0,107,2022-05-14,2022-05-23,2022-05-24,c_63723,residential,A1N,9
j_52c360,complete_lawncare,580.0,202,2022-06-15,2022-07-03,2022-07-04,c_63723,residential,A1N,1
j_253538,garden_landscaping,1350.0,489,2022-06-19,2022-07-08,2022-07-09,c_63723,residential,A1N,3
j_3d376d,tree_pruning,310.0,86,2022-07-22,2022-08-25,2022-08-25,c_63723,residential,A1N,8
j_56b67f,basic_lawncare,330.0,98,2022-07-25,2022-08-27,2022-08-27,c_63723,residential,A1N,3
j_894609,tree_pruning,320.0,83,2022-07-25,2022-08-29,2022-08-29,c_63723,residential,A1N,9
j_81ab10,garden_landscaping,1300.0,457,2022-08-05,2022-09-07,2022-09-09,c_63723,residential,A1N,9
j_6b89c7,basic_lawncare,320.0,87,2022-10-12,2022-10-19,2022-10-19,c_63723,residential,A1N,5
j_15da98,garden_landscaping,1720.0,567,2022-05-02,2022-05-06,2022-05-08,c_298a9b,residential,A1A,4
j_6aa27a,basic_lawncare,410.0,106,2022-05-02,2022-05-08,2022-05-08,c_298a9b,residential,A1A,8
j_66024e,complete_lawncare,780.0,251,2022-07-13,2022-08-12,2022-08-12,c_298a9b,residential,A1A,7
j_978c19,complete_lawncare,790.0,255,2022-07-26,2022-09-02,2022-09-02,c_298a9b,residential,A1A,6
j_1f5f8b,garden_beds,730.0,238,2022-08-21,2022-09-20,2022-09-20,c_298a9b,residential,A1A,10
j_27e981,complete_lawncare,770.0,246,2022-09-30,2022-10-15,2022-10-15,c_298a9b,residential,A1A,5
j_94830d,basic_lawncare,350.0,94,2022-05-03,2022-05-08,2022-05-09,c_6d9ea6,residential,A1A,6
j_6973d5,water_feature,4230.0,1982,2022-05-15,2022-05-23,2022-05-27,c_6d9ea6,residential,A1A,1
